file,segment_id,start,end,gold_text,gold_clean_text
YSSY_SYDNEY_Tower_120_5MHz_20210503_073426.xml,0,0,3.76,[#value]runway three four left[/#value]   [#command]cleared to land[/#command] [#command] vacate[/#command] [#value]bravo three[/#value] [#callsign]Jetstar Five Twenty[/#callsign],runway three four left   cleared to land  vacate bravo three Jetstar Five Twenty
YSSY_SYDNEY_Tower_120_5MHz_20210430_224017.xml,0,0,2.61,[#unnamed]Sydney tower good day[/#unnamed] [#callsign]Qlink Four Zero Two[/#callsign],Sydney tower good day Qlink Four Zero Two
YSSY_SYDNEY_Tower_120_5MHz_20210430_224017.xml,1,2.61,5.35,[#callsign]Qlink Four Zero Two[/#callsign] [#unnamed]Sydney tower good morning[/#unnamed],Qlink Four Zero Two Sydney tower good morning
LSGS_SION_Ground_Control_121_7MHz_20210504_063202.xml,0,0.32,5.67,[#callsign]Tango Three Six Five [/#callsign] [#command]entering[/#command]  [#value]Val d'Heren[/#value]     [#value]four thousand three hundred feet[/#value] [#command]climbing[/#command] [#unnamed]QNH[/#unnamed] [#value]one zero one seven six[/#value],Tango Three Six Five  entering  Val d'Heren     four thousand three hundred feet climbing QNH one zero one seven six
LSGS_SION_Ground_Control_121_7MHz_20210505_132913.xml,0,0.1,2.5,[#callsign]Bair Nine Five One [/#callsign] [#command]stand by[/#command] [#unnamed]call you back[/#unnamed],Bair Nine Five One  stand by call you back
LSGS_SION_Ground_Control_121_7MHz_20210502_065945.xml,0,0.09,2.39,[#command]we are not ready[/#command] [#value]now[/#value] [#callsign]Foxtrot Lima Delta[/#callsign],we are not ready now Foxtrot Lima Delta
LSZH_ZURICH_Tower_118_1MHz_20210414_084612.xml,0,0,1.63,[#command]ready to touchdown[/#command] [XT],ready to touchdown [XT]
LSZH_ZURICH_Tower_118_1MHz_20210414_084612.xml,1,1.63,2.89,(-er) [#callsign]Four Seven[/#callsign] [#value]on juliett[/#value],(-er) Four Seven on juliett
LSZH_ZURICH_Tower_118_1MHz_20210414_084612.xml,2,2.97,10.79,[#callsign]Sunturk Niner Four Seven[/#callsign] [#unnamed]tower[/#unnamed] [#value]taxiway Juliett[/#value] [#command]cross runway[/#command] [#value]two eight[/#value] [#command]contact[/#command] [#unnamed] apron[/#unnamed] [#value]one two one decimal seven five[/#value]  [#unnamed]five bye[/#unnamed],Sunturk Niner Four Seven tower taxiway Juliett cross runway two eight contact  apron one two one decimal seven five  five bye
LSZH_ZURICH_Tower_118_1MHz_20210412_150237.xml,0,0,4.38,[#unnamed]tower hello again[/#unnamed] [#callsign]Air Portugal Niner Two Six[/#callsign] [#command]approaching[/#command] [hes] [#value]right two eight kilo[/#value],tower hello again Air Portugal Niner Two Six approaching [hes] right two eight kilo
LSZH_ZURICH_Tower_118_1MHz_20210412_150237.xml,1,4.55,10.95,[#callsign]Air Portugal Niner Two Six[/#callsign] [#value]at kilo[/#value] [#command]cross[/#command] [#value]runway two eight[/#value] then [#command]contact[/#command] the [#unnamed]apron[/#unnamed] [#value]one two one decimal seven five five[/#value],Air Portugal Niner Two Six at kilo cross runway two eight then contact the apron one two one decimal seven five five
LSGS_SION_Ground_Control_121_7MHz_20210419_153441.xml,0,0.23,2.6,[#callsign]Two Bravo Sierra[/#callsign] [#command]to the left taxi with[/#command],Two Bravo Sierra to the left taxi with
YSSY_SYDNEY_Tower_120_5MHz_20210502_040816.xml,0,0,1.88,[#unnamed]Sydney tower[/#unnamed] [#callsign]Qantas Six Forty Two[/#callsign],Sydney tower Qantas Six Forty Two
YSSY_SYDNEY_Tower_120_5MHz_20210502_040816.xml,1,1.88,3.76,[#callsign]Qantas Six Forty Two[/#callsign] [#unnamed]Sydney tower good day[/#unnamed],Qantas Six Forty Two Sydney tower good day
LSZH_ZURICH_Tower_118_1MHz_20210414_180614.xml,0,0,4.14,[#callsign]Hotel Four Six Five[/#callsign] [#unnamed]tower hello[/#unnamed] [#command]line up[/#command] [#value]runway one zero[/#value],Hotel Four Six Five tower hello line up runway one zero
LSZB_BERN_Approach_127_3MHz_20210415_125332.xml,0,0,5.48,[#callsign]Hotel Hotel Lima Echo[/#callsign] we are at [#command]DME approach[/#command] [#value]runway two four[/#value] [#command]circling[/#command] [#value]zero six[/#value] [#command]report established[/#command],Hotel Hotel Lima Echo we are at DME approach runway two four circling zero six report established
LSZB_BERN_Tower_121_0MHz_20210423_123112.xml,0,0.3,5.42,[#callsign]Hotel Golf Oscar Charlie[/#callsign] [#command]wait to[/#command] [#value]proceed[/#value] at least [#value]one miles out of track[/#value],Hotel Golf Oscar Charlie wait to proceed at least one miles out of track
LSZB_BERN_Tower_121_0MHz_20210423_060534.xml,0,0,9.71,[#callsign]Heli Tango Whiskey[/#callsign] [#command]negative[/#command] it's fine if you want you [#unnamed]can monitor the frequency but[/#unnamed] it's up to you [#unnamed]if you stay[/#unnamed] [hes] [#unnamed]outside of CTR[/#unnamed] all the time,Heli Tango Whiskey negative it's fine if you want you can monitor the frequency but it's up to you if you stay [hes] outside of CTR all the time
LKTB_BRNO_Tower_119_605MHz_20201027_112131.xml,0,0,7.95,[#callsign]Oscar Kilo Mike Charlie Charlie[/#callsign] [#value]runway two seven[/#value] [#command]cleared for[/#command] [#value]low approach[/#value] [#unnamed]wind[/#unnamed]    [#value]three two zero degrees[/#value]  [#value]five knots[/#value] [#unnamed]after low approach[/#unnamed] [#command]continue straight ahead climb to[/#command] [#value]three thousand feet[/#value],Oscar Kilo Mike Charlie Charlie runway two seven cleared for low approach wind    three two zero degrees  five knots after low approach continue straight ahead climb to three thousand feet
LSZB_BERN_Approach_127_3MHz_20210416_072155.xml,0,0,9,[#callsign]Riga Quebec Lima[/#callsign] [#unnamed]traffic single engine at[/#unnamed]    [#value]your ten o'clock position[/#value]  [#value]four miles[/#value] [#unnamed]crossing from left to right at[/#unnamed] [#value]five thousand five hundred feet[/#value],Riga Quebec Lima traffic single engine at    your ten o'clock position  four miles crossing from left to right at five thousand five hundred feet
LZIB_STEFANIK_Tower_118_3MHz_20210505_173822.xml,0,0.02,3.98,[#command]cleared to land[/#command] [#value]runway three one[/#value] and please [#command]say again[/#command] the [#unnamed]wind[/#unnamed],cleared to land runway three one and please say again the wind
LZIB_STEFANIK_Tower_118_3MHz_20210505_173822.xml,1,4.18,9.26,[#value]two eight zero degrees[/#value]   [#value]one one knots[/#value]   [#value]maximum one eight[/#value]   [#value]minimum six knots[/#value],two eight zero degrees   one one knots   maximum one eight   minimum six knots
LZIB_STEFANIK_Tower_118_3MHz_20210502_141218.xml,0,0.11,3.62,[#unnamed]Stefanik tower[/#unnamed] [#unnamed] [NE Slovak] pekné popoludnie [/NE][/#unnamed] [#callsign]Tatra Six One Three[/#callsign] [#command]establish ILS[/#command] [#value]three one[/#value],Stefanik tower  [NE Slovak] pekné popoludnie [/NE] Tatra Six One Three establish ILS three one
LZIB_STEFANIK_Tower_118_3MHz_20210502_141218.xml,1,3.76,12.85,[#callsign]Tatra Six One Three[/#callsign] [#unnamed] [NE Slovak] dobré popoludnie [/NE][/#unnamed] [#unnamed]Stefanik tower[/#unnamed] [#value]runway three one[/#value] [#command]cleared to land[/#command] [#unnamed]wind[/#unnamed] [#value]three zero zero degrees[/#value] [#value]one niner knots[/#value] [#value]maximum three three knots[/#value],Tatra Six One Three  [NE Slovak] dobré popoludnie [/NE] Stefanik tower runway three one cleared to land wind three zero zero degrees one niner knots maximum three three knots
LZIB_STEFANIK_Tower_118_3MHz_20210502_141218.xml,2,13.06,15.63,[#value]runway [hes] three one[/#value] [#command]clear to land[/#command] [#callsign]Tatra Six One Three[/#callsign],runway [hes] three one clear to land Tatra Six One Three
LZIB_STEFANIK_Tower_118_3MHz_20210502_141218.xml,3,15.76,18.35,[noise] and [#value]after landing[/#value] [#command]vacate via[/#command] [#value]delta[/#value],[noise] and after landing vacate via delta
LZIB_STEFANIK_Tower_118_3MHz_20210502_141218.xml,4,18.52,20.01,[#value]after landing[/#value]  [#value]via delta[/#value] [#callsign]Six One Three[/#callsign],after landing  via delta Six One Three
LSZH_ZURICH_Tower_118_1MHz_20210414_092731.xml,0,0,7.24,[#callsign]Delta Hotel Golf[/#callsign] [#unnamed]wind[/#unnamed]    [#value]zero five zero degrees[/#value]   [#value]one two knots[/#value] [#unnamed]gusting[/#unnamed] [#value]one seven runway one four[/#value] [#command]cleared to land[/#command],Delta Hotel Golf wind    zero five zero degrees   one two knots gusting one seven runway one four cleared to land
LSZH_ZURICH_Tower_118_1MHz_20210414_092731.xml,1,7.24,9.8,[#command]cleared to land[/#command] [#value]runway one four[/#value] [#callsign]Delta Hotel Golf[/#callsign],cleared to land runway one four Delta Hotel Golf
YSSY_SYDNEY_Tower_120_5MHz_20210502_114326.xml,0,0.57,4,[#unnamed]Sydney tower good evening[/#unnamed] [#callsign]Jetstar Six Seventy One[/#callsign] [#value]final runway three four left[/#value],Sydney tower good evening Jetstar Six Seventy One final runway three four left
YSSY_SYDNEY_Tower_120_5MHz_20210502_083521.xml,0,0.31,3,[#callsign]Bauhinia Two Zero One Eight[/#callsign] [#command]contact[/#command] [#unnamed]departure good night[/#unnamed],Bauhinia Two Zero One Eight contact departure good night
YSSY_SYDNEY_Tower_120_5MHz_20210502_083521.xml,1,3,5.89,[#command]contact[/#command] [#unnamed]departure good night[/#unnamed] [#callsign]Bauhinia Two Zero One Eight[/#callsign],contact departure good night Bauhinia Two Zero One Eight
LSGS_SION_Ground_Control_121_7MHz_20210503_062127.xml,0,0.2,1.58,[#callsign]India Lima[/#callsign] [#command]you may leave[/#command] [#unnamed][NE-French]a toute[/NE][/#unnamed],India Lima you may leave [NE-French]a toute[/NE]
YSSY_SYDNEY_Tower_120_5MHz_20210504_090653.xml,0,0,3.24,[#value]runway one six right[/#value] [#command]cleared to land[/#command] [#callsign]Qantas Seventy Seven Zero One[/#callsign],runway one six right cleared to land Qantas Seventy Seven Zero One
LKTB_BRNO_Tower_119_605MHz_20201029_073731.xml,0,0,2.97,[#callsign]Oscar Kilo Charlie Alfa Papa[/#callsign] [#unnamed]squawk[/#unnamed] [#value]seven thousand[/#value] [#unnamed]good bye[/#unnamed],Oscar Kilo Charlie Alfa Papa squawk seven thousand good bye
LKTB_BRNO_Tower_119_605MHz_20201029_073731.xml,1,3.06,5.28,[#unnamed]squawk[/#unnamed] [#value]seven thousand[/#value] [#unnamed]good bye[/#unnamed] [#callsign]Oscar Kilo Charlie Alfa Papa[/#callsign],squawk seven thousand good bye Oscar Kilo Charlie Alfa Papa
LSGS_SION_Ground_Control_121_7MHz_20210505_142343.xml,0,0.37,2,[#callsign]Vista Jet Four Six Seven[/#callsign] [#unnamed]Sion[/#unnamed],Vista Jet Four Six Seven Sion
LSGS_SION_Ground_Control_121_7MHz_20210505_142343.xml,1,2.58,3.47,[#unnamed]go ahead[/#unnamed],go ahead
LSZB_BERN_Tower_121_0MHz_20210414_093450.xml,0,0.08,3.8,[#callsign]Tango Three Three One[/#callsign] [#unnamed]number one is now on[/#unnamed] [#value]the right base[/#value],Tango Three Three One number one is now on the right base
LSGS_SION_Tower_118_3MHz_20210505_133612.xml,0,0.18,3.24,[#value]one two four decimal two two five[/#value] [#callsign] Bair Nine Five One[/#callsign] [#unnamed]good bye[/#unnamed],one two four decimal two two five  Bair Nine Five One good bye
YSSY_SYDNEY_Tower_120_5MHz_20210430_044251.xml,0,0.9,2.7,[#unnamed]Sydney tower[/#unnamed] [#callsign]Rex Sixty One Seventy Five[/#callsign],Sydney tower Rex Sixty One Seventy Five
YSSY_SYDNEY_Tower_120_5MHz_20210430_044251.xml,1,3.14,7.11,[#callsign]Rex Sixty One Seventy Five[/#callsign] [#unnamed]Sydney tower good afternoon[/#unnamed],Rex Sixty One Seventy Five Sydney tower good afternoon
LSZB_BERN_Tower_121_0MHz_20210421_162453.xml,0,0,4.01,[#callsign]Hotel Bravo Sierra Charlie Papa[/#callsign] [#unnamed]Berne tower is it for startup or for taxi[/#unnamed],Hotel Bravo Sierra Charlie Papa Berne tower is it for startup or for taxi
LSGS_SION_Ground_Control_121_7MHz_20210504_065614.xml,0,0.41,7.5,[#unnamed]Sion[/#unnamed] [#callsign]Heli Hotel Bravo Zulu Charlie Zulu[/#callsign] [#command]we just upon[/#command] [#unnamed]Val-d'Annivier[/#unnamed] [#value]low altitude for[/#value] [#unnamed]hook mission[/#unnamed] [#command]etablished for[/#command] [#value]one low altitude[/#value],Sion Heli Hotel Bravo Zulu Charlie Zulu we just upon Val-d'Annivier low altitude for hook mission etablished for one low altitude
LSZH_ZURICH_Tower_118_1MHz_20210418_101741.xml,0,0.15,3.09,[#callsign]Swiss Three Three Two[/#callsign] [#value]behind challenger  [/#value] [#command]line up to[/#command] [#value]eight behind[/#value],Swiss Three Three Two behind challenger   line up to eight behind
LSZB_BERN_Tower_121_0MHz_20210413_133435.xml,0,0,6.51,[#callsign]Hotel Golf Sierra[/#callsign] [#value]after echo one[/#value] [#command]join[/#command]      [#value]right hand base runway three two[/#value]   [#value]as number one[/#value] and [#command]expect left hand circuit[/#command],Hotel Golf Sierra after echo one join      right hand base runway three two   as number one and expect left hand circuit
YSSY_SYDNEY_Tower_120_5MHz_20210502_034700.xml,0,0,1.84,[#unnamed]good day [/#unnamed] [#callsign]Qantas Nine Ninety Four[/#callsign],good day  Qantas Nine Ninety Four
YSSY_SYDNEY_Tower_120_5MHz_20210502_034700.xml,1,1.97,4.2,[#callsign]Qantas Nine Ninety Four[/#callsign] [#unnamed]tower good day[/#unnamed],Qantas Nine Ninety Four tower good day
LSGS_SION_Ground_Control_121_7MHz_20210501_065354.xml,0,0.18,4.49,[#callsign]Hotel Echo X-ray[/#callsign] [#command]report[/#command] [#value]downwind[/#value] [#unnamed]wind[/#unnamed] [#value]calm runway two five[/#value] [#command]cleared for takeoff[/#command],Hotel Echo X-ray report downwind wind calm runway two five cleared for takeoff
LKTB_BRNO_Tower_119_605MHz_20201028_185619.xml,0,0,5.36,[#callsign]Oscar Kilo Foxtrot Alpha Oscar[/#callsign] [#command]taxi to[/#command]     [#value]holding point runway two seven[/#value]   [#value]via alpha charlie[/#value],Oscar Kilo Foxtrot Alpha Oscar taxi to     holding point runway two seven   via alpha charlie
LSZH_ZURICH_Tower_118_1MHz_20210414_133203.xml,0,0,4.83,[#callsign]Emirates Eight Eight[/#callsign] [#unnamed]wind[/#unnamed]       [#value]zero four zero three is niner knots[/#value]   [#value]runway one zero[/#value] [#command]cleared for takeoff[/#command],Emirates Eight Eight wind       zero four zero three is niner knots   runway one zero cleared for takeoff
LSZH_ZURICH_Tower_118_1MHz_20210414_133203.xml,1,4.83,7.94,[#command]cleared for takeoff[/#command] [#value]one zero[/#value] [#callsign]Emirates Eight Eight[/#callsign],cleared for takeoff one zero Emirates Eight Eight
LSGS_SION_Ground_Control_121_7MHz_20210504_101442.xml,0,0,5.75,[#callsign]Nav Checker Five One One[/#callsign] [#command]contact[/#command] [hes] [#unnamed]Sion approach[/#unnamed] [#value]one two six decimal eight two five[/#value] [#unnamed]talk to you later[/#unnamed],Nav Checker Five One One contact [hes] Sion approach one two six decimal eight two five talk to you later
LSGS_SION_Ground_Control_121_7MHz_20210504_101442.xml,1,6.28,9.88,[#value]one two six eight two five[/#value] [#unnamed]talk to you later[/#unnamed] [#callsign]Nav Checker Five One One[/#callsign],one two six eight two five talk to you later Nav Checker Five One One
LSZB_BERN_Approach_127_3MHz_20210415_095230.xml,0,0,4.33,[#callsign]November Mike Alpha[/#callsign] [#command]vectoring for[/#command] [#value]a short approach[/#value] [#command]turn left heading[/#command] [#value]two four zero[/#value],November Mike Alpha vectoring for a short approach turn left heading two four zero
LSZH_ZURICH_Tower_118_1MHz_20210414_095149.xml,0,0.56,3.72,[#callsign]Hotel India Victor Whiskey[/#callsign] [#value]three thousand five hundred feet[/#value],Hotel India Victor Whiskey three thousand five hundred feet
LSZH_ZURICH_Tower_118_1MHz_20210414_095149.xml,1,4.13,5.52,[#callsign]Hotel India Victor[/#callsign] [#unnamed] [NE-German] danke [/NE][/#unnamed],Hotel India Victor  [NE-German] danke [/NE]
LSZH_ZURICH_Tower_118_1MHz_20210413_080112.xml,0,0,3.76,[#unnamed]wind check for[/#unnamed]    [#value]runway one four three[/#value]  [#value]four degrees[/#value]  [#value]two knots[/#value],wind check for    runway one four three  four degrees  two knots
LSZH_ZURICH_Tower_118_1MHz_20210412_144335.xml,0,0,5.36,[#callsign]Fraction One Zero Three Mike[/#callsign] [#unnamed]wind[/#unnamed]    [#value]one four zero degrees[/#value]  [#value]four knots[/#value]   [#value]runway two eight[/#value] [#command]cleared for takeoff[/#command],Fraction One Zero Three Mike wind    one four zero degrees  four knots   runway two eight cleared for takeoff
LSGS_SION_Ground_Control_121_7MHz_20210505_132136.xml,0,0.11,4.8,[#callsign]Bair Nine Five One[/#callsign] [#command]startup approved[/#command] [#value]runway two five[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one two[/#value] [#command]report[/#command] [#value]ready for taxi[/#value],Bair Nine Five One startup approved runway two five QNH one zero one two report ready for taxi
